,datetime,source,Easting (m),Northing (m),TVD (m),MW,double_flag
835,2016-11-03 12:54:40.216,es,,,,,True
836,2016-11-03 12:59:23.000,srl,3117.0,4127.0,3488.0,0.21,True
837,2016-11-03 12:59:24.024,es,,,,,True
838,2016-11-03 13:02:45.000,srl,3080.0,4090.0,3168.0,-0.01,True
839,2016-11-03 13:02:45.834,es,,,,,True
840,2016-11-03 13:05:32.000,srl,3127.0,4287.0,3533.0,0.12,True
841,2016-11-03 13:05:32.890,es,,,,,True
842,2016-11-03 13:06:26.000,srl,3102.0,4127.0,3308.0,-0.06,True
843,2016-11-03 13:06:27.086,es,,,,,True
844,2016-11-03 13:09:25.000,srl,3107.0,4152.0,3480.0,0.01,True
845,2016-11-03 13:09:25.392,es,,,,,True
846,2016-11-03 13:10:48.000,srl,3096.0,4246.0,3468.0,0.15,True
847,2016-11-03 13:10:48.018,es,,,,,True
848,2016-11-03 13:15:02.000,srl,3151.0,4201.0,3359.0,0.01,True
849,2016-11-03 13:15:03.040,es,,,,,True
850,2016-11-03 13:16:27.000,srl,3121.0,4261.0,3488.0,0.1,True
851,2016-11-03 13:16:27.660,es,,,,,True
852,2016-11-03 13:17:06.000,srl,3032.0,4167.0,3523.0,-0.07,True
853,2016-11-03 13:17:06.570,es,,,,,True
854,2016-11-03 13:18:39.000,srl,3092.0,4092.0,3300.0,0.08,True
855,2016-11-03 13:18:39.354,es,,,,,True
856,2016-11-03 13:20:37.000,srl,3127.0,4127.0,3439.0,-0.09,True
857,2016-11-03 13:20:37.832,es,,,,,True
858,2016-11-03 13:22:53.000,srl,3091.0,4241.0,3494.0,-0.03,True
859,2016-11-03 13:22:53.012,es,,,,,True
860,2016-11-03 13:23:47.000,srl,3112.0,4142.0,3458.0,-0.08,True
861,2016-11-03 13:23:47.714,es,,,,,True
862,2016-11-03 13:24:57.000,srl,3107.0,4177.0,3469.0,-0.12,True
863,2016-11-03 13:24:57.438,es,,,,,True
864,2016-11-03 13:26:01.000,srl,3106.0,4176.0,3434.0,0.02,True
865,2016-11-03 13:26:01.912,es,,,,,True
866,2016-11-03 13:26:43.000,srl,3101.0,4276.0,3489.0,0.14,True
867,2016-11-03 13:26:43.676,es,,,,,True
868,2016-11-03 13:27:42.000,srl,3081.0,4251.0,3581.0,-0.12,True
869,2016-11-03 13:27:42.850,es,,,,,True
870,2016-11-03 13:30:48.000,srl,3091.0,4266.0,3558.0,0.19,True
871,2016-11-03 13:30:48.298,es,,,,,True
872,2016-11-03 13:31:11.000,srl,3101.0,4251.0,3549.0,0.2,True
873,2016-11-03 13:31:11.524,es,,,,,True
874,2016-11-03 13:31:34.000,srl,3097.0,4147.0,3459.0,-0.06,True
875,2016-11-03 13:31:35.288,es,,,,,True
876,2016-11-03 13:35:07.000,srl,3116.0,4276.0,3496.0,0.15,True
877,2016-11-03 13:35:07.536,es,,,,,True
878,2016-11-03 13:39:20.000,srl,3161.0,4226.0,3403.0,0.16,True
879,2016-11-03 13:39:21.102,es,,,,,True
880,2016-11-03 13:39:32.000,srl,3096.0,4271.0,3545.0,-0.15,True
881,2016-11-03 13:39:32.664,es,,,,,True
882,2016-11-03 13:44:12.000,srl,3091.0,4226.0,3548.0,-0.04,True
883,2016-11-03 13:44:12.610,es,,,,,True
884,2016-11-03 13:44:18.000,srl,3102.0,4132.0,3330.0,0.03,True
885,2016-11-03 13:44:18.700,es,,,,,True
886,2016-11-03 13:47:00.000,srl,3151.0,4206.0,3418.0,-0.18,True
887,2016-11-03 13:47:01.028,es,,,,,True
888,2016-11-03 13:48:24.000,srl,3102.0,4267.0,3528.0,0.01,True
889,2016-11-03 13:48:24.044,es,,,,,True
890,2016-11-03 13:54:11.000,srl,3135.0,4237.0,3469.0,0.06,True
891,2016-11-03 13:54:11.124,es,,,,,True
892,2016-11-03 13:56:41.000,srl,3126.0,4181.0,3308.0,0.02,True
893,2016-11-03 13:56:41.410,es,,,,,True
894,2016-11-03 14:00:31.000,srl,3076.0,4251.0,3540.0,-0.12,True
895,2016-11-03 14:00:31.410,es,,,,,True
896,2016-11-03 14:02:33.000,srl,3091.0,4256.0,3529.0,-0.05,True
897,2016-11-03 14:02:33.448,es,,,,,True
898,2016-11-03 14:02:56.000,srl,3107.0,4162.0,3439.0,-0.02,True
899,2016-11-03 14:02:56.596,es,,,,,True
900,2016-11-03 14:04:47.000,srl,3116.0,4176.0,3429.0,-0.06,True
901,2016-11-03 14:04:48.188,es,,,,,True
902,2016-11-03 14:06:46.000,srl,3141.0,4201.0,3403.0,0.26,True
903,2016-11-03 14:06:47.192,es,,,,,True
904,2016-11-03 14:08:05.000,srl,3127.0,4292.0,3538.0,-0.06,True
905,2016-11-03 14:08:05.476,es,,,,,True
906,2016-11-03 14:08:58.000,srl,3096.0,4246.0,3512.0,0.06,True
907,2016-11-03 14:08:58.508,es,,,,,True
908,2016-11-03 14:12:32.000,srl,3102.0,4292.0,3508.0,-0.08,True
909,2016-11-03 14:12:32.056,es,,,,,True
910,2016-11-03 14:16:02.000,srl,3083.0,4146.0,3404.0,0.01,True
911,2016-11-03 14:16:02.600,es,,,,,True
912,2016-11-03 14:16:56.000,srl,3106.0,4286.0,3511.0,0.14,True
913,2016-11-03 14:16:56.770,es,,,,,True
914,2016-11-03 14:21:54.000,srl,3091.0,4241.0,3533.0,-0.08,True
915,2016-11-03 14:21:54.806,es,,,,,True
916,2016-11-03 14:22:33.000,srl,3101.0,4251.0,3528.0,0.06,True
917,2016-11-03 14:22:33.240,es,,,,,True
918,2016-11-03 14:32:25.000,srl,3097.0,4287.0,3513.0,-0.01,True
919,2016-11-03 14:32:25.276,es,,,,,True
920,2016-11-03 14:32:30.000,srl,3111.0,4276.0,3462.0,0.04,True
921,2016-11-03 14:32:31.006,es,,,,,True
922,2016-11-03 14:32:45.000,srl,3122.0,4292.0,3473.0,-0.15,True
923,2016-11-03 14:32:45.956,es,,,,,True
924,2016-11-03 14:39:59.000,srl,3145.0,4241.0,3390.0,0.05,True
925,2016-11-03 14:39:59.698,es,,,,,True
926,2016-11-03 14:41:24.000,srl,3152.0,4342.0,3593.0,-0.08,True
927,2016-11-03 14:41:24.578,es,,,,,True
928,2016-11-03 14:45:33.000,srl,3076.0,4241.0,3550.0,0.07,True
929,2016-11-03 14:45:33.796,es,,,,,True
930,2016-11-03 14:49:12.000,srl,3132.0,4221.0,3363.0,0.18,True
931,2016-11-03 14:49:13.174,es,,,,,True
932,2016-11-03 14:53:26.000,srl,3116.0,4276.0,3518.0,0.2,True
933,2016-11-03 14:53:27.158,es,,,,,True
934,2016-11-03 14:58:43.000,srl,3119.0,4173.0,3437.0,0.02,True
935,2016-11-03 14:58:44.220,es,,,,,True
936,2016-11-03 15:14:37.000,srl,3107.0,4287.0,3537.0,0.26,True
937,2016-11-03 15:14:38.092,es,,,,,True
938,2016-11-03 15:51:50.000,srl,3100.0,4140.0,2402.0,0.05,True
939,2016-11-03 15:51:51.244,es,,,,,True
940,2016-11-03 15:59:19.000,srl,3091.0,4256.0,3541.0,0.25,True
941,2016-11-03 15:59:19.130,es,,,,,True
942,2016-11-03 16:01:00.000,srl,3106.0,4286.0,3510.0,0.44,True
943,2016-11-03 16:01:00.544,es,,,,,True
944,2016-11-03 16:11:19.000,srl,3140.0,4230.0,3380.0,0.16,True
945,2016-11-03 16:11:19.510,es,,,,,True
946,2016-11-03 16:24:06.000,srl,3142.0,4307.0,3562.0,0.02,True
947,2016-11-03 16:24:07.002,es,,,,,True
948,2016-11-03 16:25:08.000,srl,3121.0,4271.0,3553.0,-0.04,True
949,2016-11-03 16:25:09.212,es,,,,,True
950,2016-11-03 16:26:57.000,srl,3065.0,4136.0,3303.0,-0.21,True
951,2016-11-03 16:26:57.724,es,,,,,True
952,2016-11-03 17:34:53.000,srl,3170.0,4260.0,4963.0,0.28,True
953,2016-11-03 17:34:53.694,es,,,,,True
954,2016-11-03 17:39:46.000,srl,3159.0,4204.0,3474.0,0.14,True
955,2016-11-03 17:39:46.640,es,,,,,True
956,2016-11-03 18:09:57.000,srl,3116.0,4276.0,3499.0,0.04,True
957,2016-11-03 18:09:57.130,es,,,,,True
958,2016-11-03 18:10:25.000,srl,3117.0,4327.0,3567.0,0.01,True
959,2016-11-03 18:10:25.500,es,,,,,True
960,2016-11-03 21:38:50.000,srl,3072.0,4197.0,2522.0,-0.03,True
961,2016-11-03 21:38:50.244,es,,,,,True
962,2016-11-03 22:22:40.000,srl,3197.0,4396.0,3541.0,0.04,True
963,2016-11-03 22:22:40.670,es,,,,,True
964,2016-11-04 00:19:13.000,srl,3142.0,4277.0,3374.0,-0.1,True
965,2016-11-04 00:19:13.650,es,,,,,True
966,2016-11-04 01:32:50.000,srl,3152.0,4202.0,3523.0,-0.17,True
967,2016-11-04 01:32:51.098,es,,,,,True
968,2016-11-04 02:18:26.000,srl,3172.0,4347.0,3533.0,-0.19,True
969,2016-11-04 02:18:26.932,es,,,,,True
970,2016-11-04 02:28:10.000,srl,3167.0,4217.0,3404.0,-0.06,True
971,2016-11-04 02:28:10.266,es,,,,,True
972,2016-11-04 02:45:05.000,srl,3240.0,4260.0,5037.0,-0.12,True
973,2016-11-04 02:45:05.358,es,,,,,True
974,2016-11-04 02:56:05.000,srl,3197.0,4247.0,3488.0,-0.21,True
975,2016-11-04 02:56:05.282,es,,,,,True
976,2016-11-04 02:57:31.000,srl,3192.0,4277.0,3518.0,-0.23,True
977,2016-11-04 02:57:31.382,es,,,,,True
978,2016-11-04 03:47:33.000,srl,3199.0,4319.0,3503.0,-0.12,True
979,2016-11-04 03:47:33.678,es,,,,,True
980,2016-11-04 04:14:38.000,srl,3172.0,4222.0,3477.0,-0.2,True
981,2016-11-04 04:14:38.368,es,,,,,True
982,2016-11-04 04:17:05.000,srl,3202.0,4292.0,3575.0,-0.28,True
983,2016-11-04 04:17:05.666,es,,,,,True
984,2016-11-04 04:36:36.000,srl,3187.0,4242.0,3482.0,-0.14,True
985,2016-11-04 04:36:36.922,es,,,,,True
986,2016-11-04 05:18:44.000,srl,3187.0,4232.0,3544.0,-0.09,True
987,2016-11-04 05:18:44.646,es,,,,,True
988,2016-11-04 05:23:57.000,srl,3172.0,4372.0,3540.0,-0.1,True
989,2016-11-04 05:23:58.036,es,,,,,True
990,2016-11-04 05:47:19.000,srl,3177.0,4262.0,3553.0,-0.08,True
991,2016-11-04 05:47:19.648,es,,,,,True
992,2016-11-04 06:17:53.000,srl,3177.0,4232.0,3527.0,-0.05,True
993,2016-11-04 06:17:53.580,es,,,,,True
994,2016-11-04 06:48:25.000,srl,3167.0,4262.0,3550.0,-0.01,True
995,2016-11-04 06:48:25.972,es,,,,,True
996,2016-11-04 07:25:22.000,srl,3191.0,4277.0,3563.0,0.02,True
997,2016-11-04 07:25:22.372,es,,,,,True
998,2016-11-04 08:13:33.000,srl,3177.0,4342.0,2038.0,-0.12,True
999,2016-11-04 08:13:33.498,es,,,,,True
1000,2016-11-04 08:35:52.000,srl,3167.0,4227.0,3157.0,-0.22,True
1001,2016-11-04 08:35:52.192,es,,,,,True
1002,2016-11-04 08:55:26.000,srl,3167.0,4252.0,3552.0,-0.28,True
1003,2016-11-04 08:55:26.344,es,,,,,True
1004,2016-11-04 08:57:56.000,srl,3172.0,4277.0,3510.0,-0.18,True
1005,2016-11-04 08:57:56.916,es,,,,,True
1006,2016-11-04 09:38:55.000,srl,3157.0,4232.0,3499.0,0.0,True
1007,2016-11-04 09:38:55.412,es,,,,,True
1008,2016-11-04 10:16:36.000,srl,3216.0,4180.0,4994.0,0.1,True
1009,2016-11-04 10:16:36.888,es,,,,,True
1010,2016-11-04 10:58:03.000,srl,3177.0,4232.0,3533.0,-0.07,True
1011,2016-11-04 10:58:03.926,es,,,,,True
1012,2016-11-04 11:36:42.000,srl,3187.0,4227.0,2879.0,0.02,True
1013,2016-11-04 11:36:42.538,es,,,,,True
1014,2016-11-04 11:59:23.000,srl,3202.0,4406.0,3588.0,-0.04,True
1015,2016-11-04 11:59:23.924,es,,,,,True
1016,2016-11-04 12:07:20.000,srl,3197.0,4272.0,3565.0,-0.08,True
1017,2016-11-04 12:07:20.838,es,,,,,True
1018,2016-11-04 13:10:18.000,srl,3187.0,4227.0,3277.0,-0.07,True
1019,2016-11-04 13:10:18.356,es,,,,,True
1020,2016-11-04 13:42:59.000,srl,3167.0,4222.0,3497.0,-0.09,True
1021,2016-11-04 13:43:00.100,es,,,,,True
1022,2016-11-04 13:49:22.000,srl,3177.0,4232.0,3530.0,-0.06,True
1023,2016-11-04 13:49:22.906,es,,,,,True
1024,2016-11-04 14:24:19.000,srl,3197.0,4242.0,3498.0,-0.08,True
1025,2016-11-04 14:24:19.914,es,,,,,True
1026,2016-11-04 14:28:10.000,srl,3172.0,4222.0,3497.0,-0.09,True
1027,2016-11-04 14:28:10.666,es,,,,,True
1028,2016-11-04 15:16:35.000,srl,3182.0,4227.0,3558.0,-0.1,True
1029,2016-11-04 15:16:36.160,es,,,,,True
1030,2016-11-04 16:57:02.000,srl,3157.0,4227.0,3463.0,-0.07,True
1031,2016-11-04 16:57:02.434,es,,,,,True
1032,2016-11-04 17:32:28.000,srl,3167.0,4217.0,3494.0,-0.29,True
1033,2016-11-04 17:32:28.880,es,,,,,True
1034,2016-11-04 17:53:11.000,srl,3132.0,4177.0,3453.0,-0.25,True
1035,2016-11-04 17:53:11.250,es,,,,,True
1036,2016-11-04 18:09:22.000,srl,3192.0,4267.0,3541.0,-0.08,True
1037,2016-11-04 18:09:22.274,es,,,,,True
1038,2016-11-04 18:30:13.000,srl,2822.0,4221.0,2046.0,-0.09,True
1039,2016-11-04 18:30:13.588,es,,,,,True
1040,2016-11-04 18:32:04.000,srl,3142.0,4207.0,3574.0,-0.09,True
1041,2016-11-04 18:32:04.880,es,,,,,True
1042,2016-11-04 18:37:53.000,srl,3147.0,4197.0,3473.0,-0.11,True
1043,2016-11-04 18:37:53.212,es,,,,,True
1044,2016-11-04 18:40:45.000,srl,3090.0,3960.0,3229.0,-0.19,True
1045,2016-11-04 18:40:45.176,es,,,,,True
1046,2016-11-04 19:07:14.000,srl,3177.0,4232.0,3499.0,-0.17,True
1047,2016-11-04 19:07:14.482,es,,,,,True
1048,2016-11-04 19:07:20.000,srl,3192.0,4237.0,3577.0,-0.02,True
1049,2016-11-04 19:07:20.960,es,,,,,True
1050,2016-11-04 19:38:40.000,srl,3167.0,4227.0,3499.0,-0.14,True
1051,2016-11-04 19:38:40.720,es,,,,,True
1052,2016-11-04 19:54:22.000,srl,3130.0,3990.0,3411.0,0.05,True
1053,2016-11-04 19:54:22.222,es,,,,,True
1054,2016-11-04 20:20:58.000,srl,3195.0,3968.0,3366.0,0.09,True
1055,2016-11-04 20:20:58.592,es,,,,,True
1056,2016-11-04 20:25:09.000,srl,3121.0,3936.0,3369.0,0.27,True
1057,2016-11-04 20:25:09.664,es,,,,,True
1058,2016-11-04 20:29:59.000,srl,3100.0,3940.0,3230.0,-0.12,True
1059,2016-11-04 20:29:59.514,es,,,,,True
1060,2016-11-04 20:39:23.000,srl,3094.0,3928.0,2276.0,-0.13,True
1061,2016-11-04 20:39:23.630,es,,,,,True
1062,2016-11-04 20:41:24.000,srl,3074.0,3905.0,3405.0,0.21,True
1063,2016-11-04 20:41:24.702,es,,,,,True
1064,2016-11-04 20:46:58.000,srl,3100.0,3920.0,3301.0,0.17,True
1065,2016-11-04 20:46:59.052,es,,,,,True
1066,2016-11-04 20:53:24.000,srl,3080.0,3890.0,3365.0,0.14,True
1067,2016-11-04 20:53:24.782,es,,,,,True
1068,2016-11-04 20:55:42.000,srl,3112.0,3912.0,3395.0,-0.09,True
1069,2016-11-04 20:55:42.430,es,,,,,True
1070,2016-11-04 20:57:07.000,srl,3110.0,3970.0,3354.0,-0.06,True
1071,2016-11-04 20:57:07.390,es,,,,,True
1072,2016-11-04 20:59:51.000,srl,3100.0,3930.0,3331.0,0.04,True
1073,2016-11-04 20:59:51.778,es,,,,,True
1074,2016-11-04 21:01:21.000,srl,3100.0,3900.0,3327.0,-0.16,True
1075,2016-11-04 21:01:21.114,es,,,,,True
1076,2016-11-04 21:02:45.000,srl,3090.0,3910.0,3356.0,0.11,True
1077,2016-11-04 21:02:45.746,es,,,,,True
1078,2016-11-04 21:05:13.000,srl,3110.0,3900.0,3349.0,-0.03,True
1079,2016-11-04 21:05:13.236,es,,,,,True
1080,2016-11-04 21:11:10.000,srl,3100.0,3910.0,3335.0,0.06,True
1081,2016-11-04 21:11:10.572,es,,,,,True
1082,2016-11-04 21:12:50.000,srl,3140.0,3930.0,3263.0,-0.16,True
1083,2016-11-04 21:12:50.154,es,,,,,True
1084,2016-11-04 21:17:53.000,srl,3141.0,3911.0,3354.0,0.12,True
1085,2016-11-04 21:17:54.080,es,,,,,True
1086,2016-11-04 21:20:14.000,srl,3105.0,3914.0,3360.0,0.15,True
1087,2016-11-04 21:20:14.804,es,,,,,True
1088,2016-11-04 21:31:10.000,srl,3120.0,3910.0,3361.0,0.13,True
1089,2016-11-04 21:31:10.476,es,,,,,True
1090,2016-11-04 21:31:40.000,srl,3200.0,4273.0,3543.0,-0.01,True
1091,2016-11-04 21:31:41.536,es,,,,,True
1092,2016-11-04 21:37:53.000,srl,3110.0,3950.0,3247.0,0.04,True
1093,2016-11-04 21:37:53.894,es,,,,,True
1094,2016-11-04 21:44:09.000,srl,3106.0,3911.0,3366.0,0.26,True
1095,2016-11-04 21:44:09.314,es,,,,,True
1096,2016-11-04 21:44:30.000,srl,3130.0,3980.0,3349.0,-0.02,True
1097,2016-11-04 21:44:30.944,es,,,,,True
1098,2016-11-04 21:45:27.000,srl,3120.0,3910.0,3340.0,-0.01,True
1099,2016-11-04 21:45:28.102,es,,,,,True
1100,2016-11-04 21:48:03.000,srl,3120.0,3920.0,3326.0,0.02,True
1101,2016-11-04 21:48:03.692,es,,,,,True
1102,2016-11-04 22:02:13.000,srl,3110.0,3910.0,3384.0,0.31,True
1103,2016-11-04 22:02:13.654,es,,,,,True
1104,2016-11-04 22:07:48.000,srl,3110.0,3920.0,3240.0,-0.07,True
1105,2016-11-04 22:07:48.324,es,,,,,True
1106,2016-11-04 22:10:07.000,srl,3130.0,3970.0,3568.0,-0.05,True
1107,2016-11-04 22:10:07.474,es,,,,,True
1108,2016-11-04 22:21:55.000,srl,3081.0,3936.0,3380.0,0.13,True
1109,2016-11-04 22:21:55.154,es,,,,,True
1110,2016-11-04 22:31:19.000,srl,3090.0,3960.0,3425.0,0.1,True
1111,2016-11-04 22:31:19.392,es,,,,,True
1112,2016-11-04 22:43:23.000,srl,3118.0,3921.0,5026.0,0.35,True
1113,2016-11-04 22:43:23.596,es,,,,,True
1114,2016-11-04 22:44:10.000,srl,3131.0,3933.0,3053.0,-0.06,True
1115,2016-11-04 22:44:10.380,es,,,,,True
1116,2016-11-04 22:47:33.000,srl,3095.0,3908.0,3394.0,0.17,True
1117,2016-11-04 22:47:33.546,es,,,,,True
1118,2016-11-04 22:55:31.000,srl,3090.0,3890.0,3257.0,-0.02,True
1119,2016-11-04 22:55:31.690,es,,,,,True
1120,2016-11-04 22:59:32.000,srl,3090.0,3930.0,3224.0,-0.03,True
1121,2016-11-04 22:59:32.738,es,,,,,True
1122,2016-11-04 23:02:00.000,srl,3120.0,3930.0,3376.0,0.13,True
1123,2016-11-04 23:02:00.450,es,,,,,True
1124,2016-11-04 23:08:37.000,srl,3140.0,3950.0,3375.0,-0.02,True
1125,2016-11-04 23:08:37.144,es,,,,,True
1126,2016-11-04 23:10:12.000,srl,3110.0,3970.0,3290.0,-0.08,True
1127,2016-11-04 23:10:12.688,es,,,,,True
1128,2016-11-04 23:13:51.000,srl,3115.0,3984.0,3445.0,-0.02,True
1129,2016-11-04 23:13:51.830,es,,,,,True
1130,2016-11-04 23:23:52.000,srl,3094.0,3953.0,3245.0,0.15,True
1131,2016-11-04 23:23:52.386,es,,,,,True
1132,2016-11-04 23:26:27.000,srl,3090.0,3880.0,3196.0,-0.12,True
1133,2016-11-04 23:26:28.064,es,,,,,True
1134,2016-11-04 23:30:00.000,srl,3142.0,3966.0,3551.0,-0.05,True
1135,2016-11-04 23:30:00.276,es,,,,,True
1136,2016-11-04 23:51:51.000,srl,3090.0,3900.0,3416.0,0.05,True
1137,2016-11-04 23:51:51.700,es,,,,,True
1138,2016-11-04 23:53:47.000,srl,3120.0,3900.0,3410.0,0.0,True
1139,2016-11-04 23:53:47.364,es,,,,,True
1140,2016-11-05 00:11:23.000,srl,3073.0,3896.0,3314.0,0.09,True
1141,2016-11-05 00:11:23.534,es,,,,,True
1142,2016-11-05 00:23:21.000,srl,3106.0,3956.0,3299.0,-0.02,True
1143,2016-11-05 00:23:21.644,es,,,,,True
1144,2016-11-05 00:23:25.000,srl,3114.0,3938.0,3252.0,-0.13,True
1145,2016-11-05 00:23:26.624,es,,,,,True
1146,2016-11-05 00:29:29.000,srl,3100.0,3900.0,3181.0,-0.16,True
1147,2016-11-05 00:29:29.290,es,,,,,True
1148,2016-11-05 00:31:18.000,srl,3086.0,3939.0,3399.0,-0.06,True
1149,2016-11-05 00:31:19.058,es,,,,,True
1150,2016-11-05 00:41:40.000,srl,3100.0,3940.0,3369.0,0.16,True
1151,2016-11-05 00:41:40.362,es,,,,,True
1152,2016-11-05 00:42:08.000,srl,3130.0,3970.0,3228.0,-0.08,True
1153,2016-11-05 00:42:08.284,es,,,,,True
1154,2016-11-05 00:58:40.000,srl,3110.0,3940.0,3470.0,0.06,True
1155,2016-11-05 00:58:40.190,es,,,,,True
1156,2016-11-05 00:58:46.000,srl,3110.0,3920.0,3384.0,0.19,True
1157,2016-11-05 00:58:46.238,es,,,,,True
1158,2016-11-05 01:11:20.000,srl,3192.0,4391.0,3519.0,-0.04,True
1159,2016-11-05 01:11:20.476,es,,,,,True
1160,2016-11-05 01:12:04.000,srl,3172.0,4222.0,3499.0,-0.16,True
1161,2016-11-05 01:12:04.052,es,,,,,True
1162,2016-11-05 01:12:22.000,srl,3091.0,3963.0,3341.0,0.05,True
1163,2016-11-05 01:12:22.368,es,,,,,True
1164,2016-11-05 01:25:55.000,srl,3104.0,3952.0,3297.0,-0.03,True
1165,2016-11-05 01:25:55.286,es,,,,,True
1166,2016-11-05 01:29:14.000,srl,3182.0,4401.0,3534.0,-0.11,True
1167,2016-11-05 01:29:14.196,es,,,,,True
1168,2016-11-05 01:31:49.000,srl,3172.0,4372.0,3548.0,-0.05,True
1169,2016-11-05 01:31:49.288,es,,,,,True
1170,2016-11-05 01:37:21.000,srl,3110.0,3913.0,3304.0,0.01,True
1171,2016-11-05 01:37:21.362,es,,,,,True
1172,2016-11-05 01:40:09.000,srl,3096.0,3916.0,3335.0,0.16,True
1173,2016-11-05 01:40:09.758,es,,,,,True
1174,2016-11-05 02:17:13.000,srl,3160.0,3970.0,3381.0,0.04,True
1175,2016-11-05 02:17:14.006,es,,,,,True
1176,2016-11-05 02:47:13.000,srl,3103.0,3927.0,3370.0,0.27,True
1177,2016-11-05 02:47:13.240,es,,,,,True
1178,2016-11-05 03:19:42.000,srl,3192.0,4401.0,3538.0,-0.03,True
1179,2016-11-05 03:19:42.134,es,,,,,True
1180,2016-11-05 03:22:52.000,srl,3167.0,4252.0,3560.0,0.09,True
1181,2016-11-05 03:22:52.168,es,,,,,True
1182,2016-11-05 03:40:08.000,srl,3120.0,3940.0,3391.0,0.0,True
1183,2016-11-05 03:40:08.586,es,,,,,True
1184,2016-11-05 03:40:35.000,srl,3130.0,3930.0,3374.0,0.21,True
1185,2016-11-05 03:40:35.310,es,,,,,True
1186,2016-11-05 04:04:57.000,srl,3100.0,3910.0,3401.0,-0.19,True
1187,2016-11-05 04:04:57.342,es,,,,,True
1188,2016-11-05 04:36:00.000,srl,3120.0,3930.0,3289.0,0.17,True
1189,2016-11-05 04:36:00.876,es,,,,,True
1190,2016-11-05 05:02:21.000,srl,3086.0,3915.0,3314.0,0.18,True
1191,2016-11-05 05:02:21.038,es,,,,,True
1192,2016-11-05 05:09:39.000,srl,3157.0,4217.0,3497.0,-0.1,True
1193,2016-11-05 05:09:39.900,es,,,,,True
1194,2016-11-05 05:27:11.000,srl,3130.0,3980.0,3320.0,-0.09,True
1195,2016-11-05 05:27:11.652,es,,,,,True
1196,2016-11-05 05:55:28.000,srl,3110.0,3960.0,3239.0,0.1,True
1197,2016-11-05 05:55:28.928,es,,,,,True
1198,2016-11-05 06:53:36.998,es,,,,,True
1199,2016-11-05 06:53:37.000,srl,3170.0,4160.0,2038.0,-0.23,True
1200,2016-11-05 07:20:24.000,srl,3200.0,3920.0,3381.0,0.06,True
1201,2016-11-05 07:20:24.554,es,,,,,True
1202,2016-11-05 07:31:25.000,srl,3170.0,3950.0,3330.0,0.03,True
1203,2016-11-05 07:31:25.638,es,,,,,True
1204,2016-11-05 07:40:49.000,srl,3127.0,3953.0,3488.0,0.15,True
1205,2016-11-05 07:40:49.160,es,,,,,True
1206,2016-11-05 07:41:37.000,srl,3170.0,3906.0,3354.0,0.02,True
1207,2016-11-05 07:41:37.980,es,,,,,True
1208,2016-11-05 07:42:00.000,srl,3250.0,3913.0,3051.0,0.27,True
1209,2016-11-05 07:42:00.450,es,,,,,True
1210,2016-11-05 07:57:24.000,srl,3190.0,3930.0,3181.0,-0.05,True
1211,2016-11-05 07:57:25.034,es,,,,,True
1212,2016-11-05 08:05:48.000,srl,3117.0,3943.0,3526.0,0.09,True
1213,2016-11-05 08:05:48.658,es,,,,,True
1214,2016-11-05 08:16:09.000,srl,3170.0,3900.0,3330.0,-0.06,True
1215,2016-11-05 08:16:09.612,es,,,,,True
1216,2016-11-05 08:22:40.000,srl,3142.0,3978.0,3482.0,0.21,True
1217,2016-11-05 08:22:40.448,es,,,,,True
1218,2016-11-05 08:23:19.000,srl,3180.0,3969.0,3455.0,0.07,True
1219,2016-11-05 08:23:20.136,es,,,,,True
1220,2016-11-05 08:38:07.000,srl,3142.0,4342.0,3501.0,0.01,True
1221,2016-11-05 08:38:07.106,es,,,,,True
1222,2016-11-05 08:38:23.000,srl,3152.0,4342.0,3508.0,0.0,True
1223,2016-11-05 08:38:23.250,es,,,,,True
1224,2016-11-05 08:41:07.000,srl,3180.0,3890.0,3895.0,0.17,True
1225,2016-11-05 08:41:07.874,es,,,,,True
1226,2016-11-05 08:41:19.000,srl,3180.0,3989.0,3480.0,0.05,True
1227,2016-11-05 08:41:19.876,es,,,,,True
1228,2016-11-05 08:51:09.000,srl,3171.0,3880.0,3216.0,0.07,True
1229,2016-11-05 08:51:09.966,es,,,,,True
1230,2016-11-05 08:58:25.000,srl,3172.0,3879.0,3384.0,0.31,True
1231,2016-11-05 08:58:26.030,es,,,,,True
1232,2016-11-05 09:07:56.000,srl,3108.0,3925.0,3360.0,0.19,True
1233,2016-11-05 09:07:56.476,es,,,,,True
1234,2016-11-05 09:31:15.000,srl,3083.0,3875.0,3386.0,0.08,True
1235,2016-11-05 09:31:15.080,es,,,,,True
1236,2016-11-05 09:33:06.000,srl,3173.0,3868.0,3373.0,0.46,True
1237,2016-11-05 09:33:06.782,es,,,,,True
1238,2016-11-05 09:43:21.000,srl,3176.0,3874.0,3350.0,0.27,True
1239,2016-11-05 09:43:22.060,es,,,,,True
1240,2016-11-05 09:51:46.000,srl,3157.0,3858.0,3355.0,0.16,True
1241,2016-11-05 09:51:46.444,es,,,,,True
1242,2016-11-05 10:18:01.000,srl,3180.0,3870.0,3269.0,0.28,True
1243,2016-11-05 10:18:01.658,es,,,,,True
1244,2016-11-05 10:29:50.000,srl,3205.0,3910.0,3310.0,0.07,True
1245,2016-11-05 10:29:50.528,es,,,,,True
1246,2016-11-05 10:33:33.000,srl,3174.0,3884.0,3333.0,0.15,True
